q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,social_sciences_proba,public_service_law_and_policy_proba,math_sciences_and_engineering_proba
1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,Social Sciences,15368,0.3023255813953488,0.20930232558139536,0.11627906976744186,0.27906976744186046
0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,"Public Service, Law, and Policy",15369,0.14705882352941177,0.29411764705882354,0.17647058823529413,0.35294117647058826
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,"Math, Sciences, and Engineering",15370,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.4090909090909091
0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,Social Sciences,15371,0.19148936170212766,0.2978723404255319,0.2978723404255319,0.2127659574468085
0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,"Math, Sciences, and Engineering",15372,0.1724137931034483,0.034482758620689655,0.3448275862068966,0.3103448275862069
0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,"Public Service, Law, and Policy",15373,0.13953488372093023,0.23255813953488372,0.3023255813953488,0.23255813953488372
1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,Business and Communication,15374,0.43478260869565216,,0.34782608695652173,0.17391304347826086
1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,"Math, Sciences, and Engineering",15375,0.2903225806451613,0.03225806451612903,0.25806451612903225,0.3870967741935484
0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,Business and Communication,15376,0.13513513513513514,0.10810810810810811,0.2702702702702703,0.4594594594594595
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,"Math, Sciences, and Engineering",15377,0.2727272727272727,0.09090909090909091,0.23636363636363636,0.38181818181818183
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Business and Communication,15378,0.23076923076923078,,0.07692307692307693,0.6923076923076923
1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,Business and Communication,15379,0.4594594594594595,0.3783783783783784,0.10810810810810811,0.05405405405405406
1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,Business and Communication,15380,0.22580645161290322,0.22580645161290322,0.16129032258064516,0.3225806451612903
1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,Social Sciences,15381,0.3157894736842105,0.22807017543859648,0.14035087719298245,0.22807017543859648
0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",15382,0.13157894736842105,,0.15789473684210525,0.6842105263157895
0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,Business and Communication,15383,0.2857142857142857,,0.3333333333333333,0.38095238095238093
1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,Business and Communication,15384,0.27586206896551724,,0.3448275862068966,0.3793103448275862
0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,Creative Arts,15385,0.13157894736842105,0.34210526315789475,0.15789473684210525,0.2631578947368421
1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,Business and Communication,15386,0.30434782608695654,0.10869565217391304,0.15217391304347827,0.41304347826086957
1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,Social Sciences,15387,0.23214285714285715,0.08928571428571429,0.23214285714285715,0.35714285714285715
1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,"Public Service, Law, and Policy",15388,0.39473684210526316,0.10526315789473684,0.23684210526315788,0.2631578947368421
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,Business and Communication,15389,0.2571428571428571,0.11428571428571428,0.22857142857142856,0.2571428571428571
1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,Business and Communication,15390,0.35555555555555557,0.1111111111111111,0.17777777777777778,0.24444444444444444
0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,"Public Service, Law, and Policy",15391,0.19230769230769232,0.25,0.11538461538461539,0.36538461538461536
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,Business and Communication,15392,0.22535211267605634,0.14084507042253522,0.2112676056338028,0.4084507042253521
0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,Social Sciences,15393,0.12727272727272726,0.2545454545454545,0.18181818181818182,0.34545454545454546
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,Creative Arts,15394,0.23076923076923078,0.25,0.07692307692307693,0.34615384615384615
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Business and Communication,15395,0.375,0.041666666666666664,0.20833333333333334,0.375
1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,"Math, Sciences, and Engineering",15396,0.23636363636363636,0.16363636363636364,0.16363636363636364,0.34545454545454546
1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,"Math, Sciences, and Engineering",15397,0.42857142857142855,,0.17857142857142858,0.35714285714285715
0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,Social Sciences,15398,0.1951219512195122,0.34146341463414637,0.21951219512195122,0.21951219512195122
0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,"Math, Sciences, and Engineering",15399,0.1836734693877551,0.10204081632653061,0.2653061224489796,0.3469387755102041
1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,"Public Service, Law, and Policy",15400,0.2545454545454545,0.09090909090909091,0.21818181818181817,0.36363636363636365
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,"Math, Sciences, and Engineering",15401,0.1,0.25,0.2,0.45
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,Business and Communication,15402,0.4074074074074074,,0.18518518518518517,0.37037037037037035
1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,"Math, Sciences, and Engineering",15403,0.2549019607843137,0.19607843137254902,0.23529411764705882,0.23529411764705882
1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,Social Sciences,15404,0.26,0.2,0.16,0.38
0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,Social Sciences,15405,0.0625,0.3125,0.1875,0.28125
0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,Social Sciences,15406,0.05357142857142857,0.17857142857142858,0.26785714285714285,0.48214285714285715
0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,Social Sciences,15407,0.21621621621621623,0.2702702702702703,0.16216216216216217,0.24324324324324326
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"Public Service, Law, and Policy",15408,0.25,0.07352941176470588,0.17647058823529413,0.4264705882352941
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,"Public Service, Law, and Policy",15409,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.43478260869565216
1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,Business and Communication,15410,0.4358974358974359,0.3333333333333333,0.02564102564102564,0.07692307692307693
1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,Business and Communication,15411,0.27586206896551724,0.22413793103448276,0.08620689655172414,0.3448275862068966
0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,Business and Communication,15412,0.15384615384615385,0.358974358974359,0.1282051282051282,0.23076923076923078
1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,Business and Communication,15413,0.35714285714285715,0.09523809523809523,0.14285714285714285,0.2857142857142857
0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,"Math, Sciences, and Engineering",15414,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.3055555555555556
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Business and Communication,15415,0.3870967741935484,,0.06451612903225806,0.5483870967741935
0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",15416,0.19444444444444445,0.3611111111111111,0.1111111111111111,0.2222222222222222
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Math, Sciences, and Engineering",15417,0.391304347826087,,0.21739130434782608,0.391304347826087
0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,Business and Communication,15418,0.2,0.05,0.35,0.15
1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,Business and Communication,15419,0.3488372093023256,0.11627906976744186,0.16279069767441862,0.2558139534883721
1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,Creative Arts,15420,0.26229508196721313,0.08196721311475409,0.22950819672131148,0.3442622950819672
1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,Business and Communication,15421,0.4411764705882353,0.2647058823529412,0.11764705882352941,0.058823529411764705
1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,Social Sciences,15422,0.2037037037037037,0.18518518518518517,0.14814814814814814,0.37037037037037035
1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,Business and Communication,15423,0.22033898305084745,0.0847457627118644,0.2033898305084746,0.4745762711864407
1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,Business and Communication,15424,0.3409090909090909,0.20454545454545456,0.13636363636363635,0.22727272727272727
0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,"Math, Sciences, and Engineering",15425,0.14285714285714285,,0.17857142857142858,0.6785714285714286
1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,Creative Arts,15426,0.2777777777777778,0.09259259259259259,0.2037037037037037,0.35185185185185186
1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,Business and Communication,15427,0.2222222222222222,0.022222222222222223,0.2222222222222222,0.4444444444444444
1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,"Math, Sciences, and Engineering",15428,0.3939393939393939,0.030303030303030304,0.21212121212121213,0.36363636363636365
0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,"Math, Sciences, and Engineering",15429,0.15384615384615385,0.2692307692307692,0.23076923076923078,0.34615384615384615
0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,"Public Service, Law, and Policy",15430,0.08333333333333333,,0.25,0.5625
0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,Social Sciences,15431,0.15625,0.125,0.1875,0.53125
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,"Math, Sciences, and Engineering",15432,0.045454545454545456,0.045454545454545456,0.2727272727272727,0.4090909090909091
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,"Math, Sciences, and Engineering",15433,0.17857142857142858,0.32142857142857145,0.10714285714285714,0.39285714285714285
1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,Business and Communication,15434,0.36363636363636365,0.12121212121212122,0.12121212121212122,0.2727272727272727
1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,Creative Arts,15435,0.32608695652173914,0.1956521739130435,0.17391304347826086,0.21739130434782608
0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,"Public Service, Law, and Policy",15436,0.10909090909090909,0.2545454545454545,0.23636363636363636,0.32727272727272727
0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,"Public Service, Law, and Policy",15437,0.32,0.2,0.4,0.04
1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,"Public Service, Law, and Policy",15438,0.2698412698412698,0.2222222222222222,0.19047619047619047,0.31746031746031744
1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,"Public Service, Law, and Policy",15439,0.43333333333333335,0.13333333333333333,0.23333333333333334,0.16666666666666666
1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,Business and Communication,15440,0.37142857142857144,0.11428571428571428,0.17142857142857143,0.34285714285714286
1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,"Public Service, Law, and Policy",15441,0.3125,0.03125,0.34375,0.15625
1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,"Public Service, Law, and Policy",15442,0.2558139534883721,0.11627906976744186,0.18604651162790697,0.4186046511627907
1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,Business and Communication,15443,0.32558139534883723,0.32558139534883723,0.18604651162790697,0.046511627906976744
0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,"Math, Sciences, and Engineering",15444,0.23255813953488372,0.09302325581395349,0.18604651162790697,0.3953488372093023
0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,"Math, Sciences, and Engineering",15445,0.15254237288135594,0.1694915254237288,0.22033898305084745,0.4406779661016949
1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,"Math, Sciences, and Engineering",15446,0.2553191489361702,0.19148936170212766,0.1702127659574468,0.3829787234042553
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Business and Communication,15447,0.3333333333333333,,0.4444444444444444,0.1111111111111111
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,Business and Communication,15448,0.45161290322580644,0.3225806451612903,0.16129032258064516,0.06451612903225806
1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Business and Communication,15449,0.43333333333333335,0.13333333333333333,0.13333333333333333,0.3
0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,"Math, Sciences, and Engineering",15450,0.06060606060606061,,0.21212121212121213,0.5757575757575758
1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,"Math, Sciences, and Engineering",15451,0.3137254901960784,0.09803921568627451,0.19607843137254902,0.37254901960784315
1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,"Math, Sciences, and Engineering",15452,0.36585365853658536,0.12195121951219512,0.17073170731707318,0.24390243902439024
1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,Business and Communication,15453,0.3225806451612903,,0.2903225806451613,0.3870967741935484
0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,"Public Service, Law, and Policy",15454,0.21621621621621623,0.13513513513513514,0.2702702702702703,0.24324324324324326
1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,Social Sciences,15455,0.27450980392156865,0.17647058823529413,0.17647058823529413,0.37254901960784315
1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,Business and Communication,15456,0.35,0.1,0.2,0.25
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Public Service, Law, and Policy",15457,0.25,0.03125,0.1875,0.53125
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Business and Communication,15458,0.36363636363636365,0.4090909090909091,,0.045454545454545456
1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,Social Sciences,15459,0.3409090909090909,0.09090909090909091,0.06818181818181818,0.4090909090909091
1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,"Public Service, Law, and Policy",15460,0.22727272727272727,0.21212121212121213,0.22727272727272727,0.3181818181818182
1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,Business and Communication,15461,0.3076923076923077,0.09615384615384616,0.25,0.25
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,Creative Arts,15462,,0.07142857142857142,0.5,0.14285714285714285
1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,"Public Service, Law, and Policy",15463,0.2558139534883721,0.023255813953488372,0.27906976744186046,0.4418604651162791
0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,"Math, Sciences, and Engineering",15464,0.10526315789473684,,0.21052631578947367,0.6578947368421053
1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,"Public Service, Law, and Policy",15465,0.29545454545454547,0.22727272727272727,0.25,0.22727272727272727
1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,Business and Communication,15466,0.2608695652173913,0.21739130434782608,0.17391304347826086,0.2608695652173913
1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,"Math, Sciences, and Engineering",15467,0.3469387755102041,0.08163265306122448,0.12244897959183673,0.3673469387755102
1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,"Public Service, Law, and Policy",15468,0.20967741935483872,0.14516129032258066,0.0967741935483871,0.46774193548387094
1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,Creative Arts,15469,0.2553191489361702,0.19148936170212766,0.06382978723404255,0.3829787234042553
0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,Business and Communication,15470,0.1590909090909091,0.20454545454545456,0.18181818181818182,0.36363636363636365
1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,Business and Communication,15471,0.3,0.23333333333333334,0.13333333333333333,0.31666666666666665
1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,Business and Communication,15472,0.275,0.225,0.125,0.275
0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,"Public Service, Law, and Policy",15473,0.14893617021276595,0.2765957446808511,0.10638297872340426,0.3829787234042553
0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",15474,0.12121212121212122,0.2727272727272727,0.12121212121212122,0.48484848484848486
0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,"Math, Sciences, and Engineering",15475,0.14,0.26,0.1,0.4
0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,Creative Arts,15476,0.11363636363636363,0.11363636363636363,0.20454545454545456,0.45454545454545453
1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,"Math, Sciences, and Engineering",15477,0.2826086956521739,0.2826086956521739,0.15217391304347827,0.2608695652173913
1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,Business and Communication,15478,0.35714285714285715,,0.25,0.35714285714285715
0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,"Math, Sciences, and Engineering",15479,0.22448979591836735,0.08163265306122448,0.1836734693877551,0.40816326530612246
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,"Public Service, Law, and Policy",15480,0.3939393939393939,,0.21212121212121213,0.36363636363636365
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",15481,0.30434782608695654,0.08695652173913043,0.21739130434782608,0.2826086956521739
0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,"Public Service, Law, and Policy",15482,0.16666666666666666,0.11904761904761904,0.2857142857142857,0.40476190476190477
0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,"Public Service, Law, and Policy",15483,0.16,0.16,0.36,0.12
1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,Creative Arts,15484,0.225,,0.175,0.5
1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,Social Sciences,15485,0.3018867924528302,0.2641509433962264,0.20754716981132076,0.22641509433962265
1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,Business and Communication,15486,0.3392857142857143,0.25,0.19642857142857142,0.19642857142857142
1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,Business and Communication,15487,0.2653061224489796,0.2857142857142857,0.16326530612244897,0.2653061224489796
0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",15488,0.17073170731707318,0.3170731707317073,0.07317073170731707,0.4146341463414634
1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,Social Sciences,15489,0.4,0.325,0.175,0.075
0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,Social Sciences,15490,0.1,0.21666666666666667,0.18333333333333332,0.43333333333333335
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,"Math, Sciences, and Engineering",15491,0.24444444444444444,0.1111111111111111,0.17777777777777778,0.37777777777777777
0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,"Math, Sciences, and Engineering",15492,0.15151515151515152,,0.2727272727272727,0.5757575757575758
0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,Social Sciences,15493,0.15217391304347827,0.21739130434782608,0.13043478260869565,0.391304347826087
1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,"Public Service, Law, and Policy",15494,0.36585365853658536,,0.14634146341463414,0.4634146341463415
0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,Social Sciences,15495,0.10869565217391304,0.21739130434782608,0.17391304347826086,0.41304347826086957
0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,Business and Communication,15496,0.09615384615384616,0.17307692307692307,0.15384615384615385,0.4807692307692308
1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,"Public Service, Law, and Policy",15497,0.34615384615384615,0.09615384615384616,0.21153846153846154,0.34615384615384615
0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,Social Sciences,15498,0.13953488372093023,0.23255813953488372,0.20930232558139536,0.4186046511627907
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Math, Sciences, and Engineering",15499,0.3548387096774194,0.12903225806451613,0.22580645161290322,0.2903225806451613
1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,Business and Communication,15500,0.3673469387755102,0.08163265306122448,0.14285714285714285,0.3877551020408163
0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,"Math, Sciences, and Engineering",15501,0.12903225806451613,0.03225806451612903,0.2903225806451613,0.3870967741935484
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,"Math, Sciences, and Engineering",15502,0.16666666666666666,,0.2777777777777778,0.5555555555555556
0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,Social Sciences,15503,0.16363636363636364,0.2545454545454545,0.2,0.3090909090909091
0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,"Math, Sciences, and Engineering",15504,0.17391304347826086,0.2826086956521739,0.1956521739130435,0.34782608695652173
1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,"Math, Sciences, and Engineering",15505,0.25925925925925924,0.25925925925925924,0.18518518518518517,0.2037037037037037
1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,"Public Service, Law, and Policy",15506,0.3488372093023256,,0.13953488372093023,0.4186046511627907
1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,Social Sciences,15507,0.39473684210526316,0.34210526315789475,0.07894736842105263,0.05263157894736842
0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,"Math, Sciences, and Engineering",15508,0.125,0.20833333333333334,0.1875,0.3958333333333333
0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,Creative Arts,15509,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.3235294117647059
0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,"Public Service, Law, and Policy",15510,0.20930232558139536,0.09302325581395349,0.16279069767441862,0.4186046511627907
1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,"Math, Sciences, and Engineering",15511,0.22950819672131148,0.16393442622950818,0.21311475409836064,0.32786885245901637
0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,Social Sciences,15512,0.08,0.18,0.12,0.54
0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,Social Sciences,15513,0.1346153846153846,0.2692307692307692,0.21153846153846154,0.3076923076923077
1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,"Math, Sciences, and Engineering",15514,0.4782608695652174,0.043478260869565216,0.21739130434782608,0.08695652173913043
1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,"Math, Sciences, and Engineering",15515,0.25,0.09615384615384616,0.28846153846153844,0.36538461538461536
1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,Social Sciences,15516,0.3076923076923077,0.23076923076923078,0.10256410256410256,0.2564102564102564
1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,Business and Communication,15517,0.22916666666666666,0.2916666666666667,0.20833333333333334,0.25
1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,Creative Arts,15518,0.38461538461538464,0.3333333333333333,0.1282051282051282,0.1282051282051282
1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,Business and Communication,15519,0.34,0.26,0.12,0.2
1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,"Public Service, Law, and Policy",15520,0.3125,,0.21875,0.34375
0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,"Math, Sciences, and Engineering",15521,0.1388888888888889,0.027777777777777776,0.19444444444444445,0.5
0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,"Math, Sciences, and Engineering",15522,0.13333333333333333,0.16666666666666666,0.18333333333333332,0.45
0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,"Public Service, Law, and Policy",15523,0.38461538461538464,,0.46153846153846156,0.07692307692307693
1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,"Public Service, Law, and Policy",15524,0.21428571428571427,0.2,0.2,0.37142857142857144
1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Business and Communication,15525,0.28125,0.28125,0.15625,0.28125
1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,"Math, Sciences, and Engineering",15526,0.2682926829268293,0.024390243902439025,0.21951219512195122,0.4634146341463415
1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,"Math, Sciences, and Engineering",15527,0.2549019607843137,0.27450980392156865,0.13725490196078433,0.3333333333333333
1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Business and Communication,15528,0.4090909090909091,0.045454545454545456,0.22727272727272727,0.13636363636363635
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,Business and Communication,15529,0.17647058823529413,,0.35294117647058826,0.17647058823529413
1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,"Math, Sciences, and Engineering",15530,0.3,0.08,0.1,0.52
1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,"Math, Sciences, and Engineering",15531,0.32432432432432434,0.13513513513513514,0.1891891891891892,0.24324324324324326
1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,Creative Arts,15532,0.1794871794871795,,0.1794871794871795,0.5128205128205128
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,"Math, Sciences, and Engineering",15533,0.16666666666666666,,0.16666666666666666,0.6333333333333333
0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,Social Sciences,15534,0.32,0.52,0.12,0.04
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Math, Sciences, and Engineering",15535,0.3333333333333333,,0.3333333333333333,0.3333333333333333
1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,Business and Communication,15536,0.375,0.2708333333333333,0.14583333333333334,0.20833333333333334
1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,Business and Communication,15537,0.37142857142857144,0.02857142857142857,0.2,0.37142857142857144
0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,Social Sciences,15538,0.11428571428571428,0.2857142857142857,0.2857142857142857,0.3142857142857143
0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,Business and Communication,15539,0.12962962962962962,0.09259259259259259,0.25925925925925924,0.5
0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,"Math, Sciences, and Engineering",15540,0.28,0.04,0.32,0.36
1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",15541,0.4411764705882353,,0.20588235294117646,0.3235294117647059
0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,"Public Service, Law, and Policy",15542,0.12727272727272726,0.07272727272727272,0.2,0.509090909090909
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Business and Communication,15543,0.5,,0.3,0.15
1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,"Public Service, Law, and Policy",15544,0.29411764705882354,0.09803921568627451,0.2549019607843137,0.2549019607843137
1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,Creative Arts,15545,0.3548387096774194,0.2903225806451613,0.1935483870967742,0.03225806451612903
0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,"Math, Sciences, and Engineering",15546,0.19230769230769232,0.15384615384615385,0.19230769230769232,0.3076923076923077
0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,Creative Arts,15547,0.1951219512195122,0.3170731707317073,0.14634146341463414,0.24390243902439024
0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,Business and Communication,15548,0.2222222222222222,0.24074074074074073,0.14814814814814814,0.3148148148148148
1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,Business and Communication,15549,0.3829787234042553,0.0851063829787234,0.14893617021276595,0.3829787234042553
0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,"Math, Sciences, and Engineering",15550,0.14583333333333334,0.1875,0.16666666666666666,0.5
0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,Social Sciences,15551,0.19047619047619047,0.3333333333333333,0.11904761904761904,0.23809523809523808
