q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,math_sciences_and_engineering_proba,creative_arts_proba,social_sciences_proba,public_service_law_and_policy_proba
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,Social Sciences,8336,0.3,0.2625,0.0625,0.1375,0.2375
1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,Creative Arts,8337,0.2,0.3125,0.0625,0.2,0.225
0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,Creative Arts,8338,0.23943661971830985,0.49295774647887325,0.04225352112676056,0.028169014084507043,0.19718309859154928
0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,"Math, Sciences, and Engineering",8339,0.18181818181818182,0.38636363636363635,0.056818181818181816,0.1590909090909091,0.2159090909090909
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,"Math, Sciences, and Engineering",8340,0.22033898305084745,0.3559322033898305,0.11864406779661017,0.0847457627118644,0.22033898305084745
0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,Business and Communication,8341,0.2459016393442623,0.4426229508196721,0.04918032786885246,0.01639344262295082,0.2459016393442623
0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,Creative Arts,8342,0.20408163265306123,0.35714285714285715,0.061224489795918366,0.1836734693877551,0.19387755102040816
0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,"Math, Sciences, and Engineering",8343,0.20588235294117646,0.39705882352941174,0.04411764705882353,0.10294117647058823,0.25
1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,"Math, Sciences, and Engineering",8344,0.24719101123595505,0.29213483146067415,0.033707865168539325,0.21348314606741572,0.21348314606741572
1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,Social Sciences,8345,0.27710843373493976,0.3373493975903614,0.024096385542168676,0.1927710843373494,0.1686746987951807
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,"Public Service, Law, and Policy",8346,0.1780821917808219,0.3835616438356164,0.0821917808219178,0.1232876712328767,0.2328767123287671
1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,Business and Communication,8347,0.3617021276595745,0.23404255319148937,0.10638297872340426,0.1276595744680851,0.1702127659574468
1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",8348,0.23595505617977527,0.3707865168539326,0.056179775280898875,0.16853932584269662,0.16853932584269662
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,Social Sciences,8349,0.37777777777777777,0.06666666666666667,0.044444444444444446,0.28888888888888886,0.2222222222222222
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,"Math, Sciences, and Engineering",8350,0.24528301886792453,0.39622641509433965,0.07547169811320754,0.07547169811320754,0.20754716981132076
0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,"Math, Sciences, and Engineering",8351,0.23170731707317074,0.45121951219512196,0.0975609756097561,0.024390243902439025,0.1951219512195122
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,"Math, Sciences, and Engineering",8352,0.2898550724637681,0.2753623188405797,0.043478260869565216,0.15942028985507245,0.2318840579710145
1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,Business and Communication,8353,0.3157894736842105,0.17543859649122806,0.08771929824561403,0.21052631578947367,0.21052631578947367
0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,Creative Arts,8354,0.2125,0.4,0.075,0.0875,0.225
1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,"Public Service, Law, and Policy",8355,0.25555555555555554,0.3,0.07777777777777778,0.13333333333333333,0.23333333333333334
0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,"Math, Sciences, and Engineering",8356,0.208955223880597,0.2835820895522388,0.11940298507462686,0.22388059701492538,0.16417910447761194
1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,"Public Service, Law, and Policy",8357,0.15151515151515152,0.4393939393939394,0.07575757575757576,0.06060606060606061,0.2727272727272727
1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,Social Sciences,8358,0.2753623188405797,0.2898550724637681,0.13043478260869565,0.10144927536231885,0.2028985507246377
0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,"Public Service, Law, and Policy",8359,0.19736842105263158,0.4473684210526316,0.05263157894736842,0.09210526315789473,0.21052631578947367
0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,"Public Service, Law, and Policy",8360,0.26506024096385544,0.3253012048192771,0.04819277108433735,0.1686746987951807,0.1927710843373494
0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,"Public Service, Law, and Policy",8361,0.16091954022988506,0.40229885057471265,0.034482758620689655,0.20689655172413793,0.19540229885057472
0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,"Math, Sciences, and Engineering",8362,0.17647058823529413,0.38235294117647056,0.029411764705882353,0.16176470588235295,0.25
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,"Public Service, Law, and Policy",8363,0.3023255813953488,0.23255813953488372,0.06976744186046512,0.16279069767441862,0.23255813953488372
0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,"Math, Sciences, and Engineering",8364,0.3157894736842105,0.3684210526315789,0.02631578947368421,0.10526315789473684,0.18421052631578946
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,"Public Service, Law, and Policy",8365,0.23333333333333334,0.3333333333333333,0.13333333333333333,0.2,0.1
0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,"Math, Sciences, and Engineering",8366,0.14666666666666667,0.37333333333333335,0.09333333333333334,0.25333333333333335,0.13333333333333333
0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,"Math, Sciences, and Engineering",8367,0.1875,0.34375,0.0625,0.265625,0.140625
0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,Business and Communication,8368,0.20192307692307693,0.4326923076923077,0.057692307692307696,0.16346153846153846,0.14423076923076922
0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,"Math, Sciences, and Engineering",8369,0.22807017543859648,0.49122807017543857,0.07017543859649122,0.03508771929824561,0.17543859649122806
0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,Social Sciences,8370,0.24193548387096775,0.3870967741935484,0.03225806451612903,0.20967741935483872,0.12903225806451613
0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,Creative Arts,8371,0.22727272727272727,0.3977272727272727,0.06818181818181818,0.1590909090909091,0.14772727272727273
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",8372,0.15217391304347827,0.43478260869565216,0.06521739130434782,0.15217391304347827,0.1956521739130435
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Math, Sciences, and Engineering",8373,0.34545454545454546,0.36363636363636365,0.01818181818181818,0.05454545454545454,0.21818181818181817
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,Business and Communication,8374,0.14754098360655737,0.4426229508196721,0.06557377049180328,0.08196721311475409,0.26229508196721313
0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,Business and Communication,8375,0.19444444444444445,0.3888888888888889,0.1111111111111111,0.06944444444444445,0.2361111111111111
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,"Math, Sciences, and Engineering",8376,0.23728813559322035,0.3389830508474576,0.0847457627118644,0.0847457627118644,0.2542372881355932
0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,Business and Communication,8377,0.2,0.30526315789473685,0.07368421052631578,0.23157894736842105,0.18947368421052632
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"Math, Sciences, and Engineering",8378,0.22950819672131148,0.3442622950819672,0.13114754098360656,0.11475409836065574,0.18032786885245902
1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,"Math, Sciences, and Engineering",8379,0.2916666666666667,0.3541666666666667,0.10416666666666667,0.041666666666666664,0.20833333333333334
0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,"Public Service, Law, and Policy",8380,0.20408163265306123,0.3673469387755102,0.1836734693877551,0.12244897959183673,0.12244897959183673
1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,Social Sciences,8381,0.3220338983050847,0.1694915254237288,0.11864406779661017,0.22033898305084745,0.1694915254237288
1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,"Public Service, Law, and Policy",8382,0.2714285714285714,0.2571428571428571,0.02857142857142857,0.3,0.14285714285714285
0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,"Math, Sciences, and Engineering",8383,0.25,0.27941176470588236,0.11764705882352941,0.20588235294117646,0.14705882352941177
1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,"Public Service, Law, and Policy",8384,0.21518987341772153,0.31645569620253167,0.0759493670886076,0.21518987341772153,0.17721518987341772
1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,Social Sciences,8385,0.21794871794871795,0.3333333333333333,0.08974358974358974,0.21794871794871795,0.14102564102564102
0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,Business and Communication,8386,0.1896551724137931,0.3103448275862069,0.08620689655172414,0.20689655172413793,0.20689655172413793
0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,Social Sciences,8387,0.19117647058823528,0.35294117647058826,0.04411764705882353,0.27941176470588236,0.1323529411764706
1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,Business and Communication,8388,0.22772277227722773,0.4158415841584158,0.06930693069306931,0.1188118811881188,0.16831683168316833
0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,"Math, Sciences, and Engineering",8389,0.25862068965517243,0.41379310344827586,0.10344827586206896,,0.22413793103448276
0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,"Math, Sciences, and Engineering",8390,0.19801980198019803,0.36633663366336633,0.06930693069306931,0.2079207920792079,0.15841584158415842
0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,"Math, Sciences, and Engineering",8391,0.2,0.43529411764705883,0.023529411764705882,0.10588235294117647,0.23529411764705882
1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,Creative Arts,8392,0.24390243902439024,0.4024390243902439,0.06097560975609756,0.15853658536585366,0.13414634146341464
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Business and Communication,8393,0.23529411764705882,0.3333333333333333,0.0196078431372549,0.09803921568627451,0.3137254901960784
0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,"Public Service, Law, and Policy",8394,0.14285714285714285,0.2857142857142857,0.10714285714285714,0.26785714285714285,0.19642857142857142
1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,"Math, Sciences, and Engineering",8395,0.2911392405063291,0.34177215189873417,0.012658227848101266,0.13924050632911392,0.21518987341772153
0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,"Public Service, Law, and Policy",8396,0.2361111111111111,0.4027777777777778,0.08333333333333333,0.08333333333333333,0.19444444444444445
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,"Math, Sciences, and Engineering",8397,0.20454545454545456,0.38636363636363635,0.06818181818181818,0.13636363636363635,0.20454545454545456
1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,"Public Service, Law, and Policy",8398,0.17894736842105263,0.4421052631578947,,0.16842105263157894,0.21052631578947367
1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,Business and Communication,8399,0.19767441860465115,0.3953488372093023,0.09302325581395349,0.05813953488372093,0.2558139534883721
1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,Business and Communication,8400,0.18518518518518517,0.4074074074074074,0.1111111111111111,0.14814814814814814,0.14814814814814814
1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,Social Sciences,8401,0.136986301369863,0.4931506849315068,0.0410958904109589,0.0821917808219178,0.2465753424657534
0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,Business and Communication,8402,0.15873015873015872,0.4444444444444444,0.07936507936507936,0.015873015873015872,0.30158730158730157
0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,Social Sciences,8403,0.19318181818181818,0.45454545454545453,0.011363636363636364,0.19318181818181818,0.14772727272727273
0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,Business and Communication,8404,0.24489795918367346,0.35714285714285715,0.01020408163265306,0.21428571428571427,0.17346938775510204
0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,"Math, Sciences, and Engineering",8405,0.2716049382716049,0.2345679012345679,0.09876543209876543,0.24691358024691357,0.14814814814814814
0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,Social Sciences,8406,0.19642857142857142,0.2857142857142857,0.017857142857142856,0.23214285714285715,0.26785714285714285
0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,Business and Communication,8407,0.22666666666666666,0.4533333333333333,0.09333333333333334,0.10666666666666667,0.12
0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,Creative Arts,8408,0.13333333333333333,0.2833333333333333,0.15,0.2,0.23333333333333334
0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,"Public Service, Law, and Policy",8409,0.25806451612903225,0.3870967741935484,0.08064516129032258,0.11290322580645161,0.16129032258064516
1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,"Public Service, Law, and Policy",8410,0.24561403508771928,0.22807017543859648,0.07017543859649122,0.22807017543859648,0.22807017543859648
1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,Creative Arts,8411,0.25396825396825395,0.36507936507936506,0.1111111111111111,0.12698412698412698,0.14285714285714285
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"Math, Sciences, and Engineering",8412,0.21428571428571427,0.4714285714285714,,0.05714285714285714,0.2571428571428571
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"Math, Sciences, and Engineering",8413,0.19230769230769232,0.38461538461538464,0.038461538461538464,0.1346153846153846,0.25
1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,"Math, Sciences, and Engineering",8414,0.25675675675675674,0.3783783783783784,0.06756756756756757,0.10810810810810811,0.1891891891891892
0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,"Math, Sciences, and Engineering",8415,0.20652173913043478,0.29347826086956524,0.08695652173913043,0.21739130434782608,0.1956521739130435
1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,"Public Service, Law, and Policy",8416,0.23711340206185566,0.30927835051546393,0.061855670103092786,0.20618556701030927,0.18556701030927836
0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,"Public Service, Law, and Policy",8417,0.25,0.5,0.023809523809523808,0.08333333333333333,0.14285714285714285
1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,"Public Service, Law, and Policy",8418,0.22,0.42,0.01,0.13,0.22
0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,"Math, Sciences, and Engineering",8419,0.2222222222222222,0.2638888888888889,0.08333333333333333,0.2222222222222222,0.20833333333333334
1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,Social Sciences,8420,0.2894736842105263,0.34210526315789475,0.06578947368421052,0.10526315789473684,0.19736842105263158
0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,Business and Communication,8421,0.16,0.32,0.1,0.22,0.2
1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,"Math, Sciences, and Engineering",8422,0.15584415584415584,0.42857142857142855,0.03896103896103896,0.1038961038961039,0.2727272727272727
0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,"Math, Sciences, and Engineering",8423,0.21428571428571427,0.40476190476190477,0.047619047619047616,0.16666666666666666,0.16666666666666666
1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,Business and Communication,8424,0.20512820512820512,0.23076923076923078,0.05128205128205128,0.28205128205128205,0.23076923076923078
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"Math, Sciences, and Engineering",8425,0.21428571428571427,0.42857142857142855,0.09183673469387756,0.07142857142857142,0.19387755102040816
1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"Public Service, Law, and Policy",8426,0.21505376344086022,0.3010752688172043,0.021505376344086023,0.21505376344086022,0.24731182795698925
0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,"Public Service, Law, and Policy",8427,0.2361111111111111,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.20833333333333334
0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,Social Sciences,8428,0.16049382716049382,0.41975308641975306,0.06172839506172839,0.16049382716049382,0.19753086419753085
1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,"Public Service, Law, and Policy",8429,0.12698412698412698,0.3492063492063492,0.12698412698412698,0.1111111111111111,0.2857142857142857
0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,"Math, Sciences, and Engineering",8430,0.19117647058823528,0.39705882352941174,0.029411764705882353,0.19117647058823528,0.19117647058823528
1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,"Public Service, Law, and Policy",8431,0.15584415584415584,0.35064935064935066,0.09090909090909091,0.11688311688311688,0.2857142857142857
1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,"Public Service, Law, and Policy",8432,0.1388888888888889,0.4305555555555556,0.1111111111111111,0.125,0.19444444444444445
1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,Social Sciences,8433,0.26666666666666666,0.05333333333333334,0.12,0.32,0.24
1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,"Math, Sciences, and Engineering",8434,0.22727272727272727,0.4318181818181818,0.03409090909090909,0.14772727272727273,0.1590909090909091
0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,"Public Service, Law, and Policy",8435,0.15789473684210525,0.5394736842105263,0.05263157894736842,0.02631578947368421,0.2236842105263158
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,Business and Communication,8436,0.15853658536585366,0.34146341463414637,0.0975609756097561,0.1951219512195122,0.2073170731707317
1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,"Math, Sciences, and Engineering",8437,0.25609756097560976,0.47560975609756095,0.07317073170731707,0.07317073170731707,0.12195121951219512
1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,Social Sciences,8438,0.23076923076923078,0.38461538461538464,0.06593406593406594,0.14285714285714285,0.17582417582417584
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,"Public Service, Law, and Policy",8439,0.14516129032258066,0.3387096774193548,0.04838709677419355,0.16129032258064516,0.3064516129032258
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Math, Sciences, and Engineering",8440,0.16666666666666666,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.3333333333333333
1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,"Math, Sciences, and Engineering",8441,0.18181818181818182,0.44155844155844154,0.05194805194805195,0.05194805194805195,0.2727272727272727
0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,"Math, Sciences, and Engineering",8442,0.22105263157894736,0.37894736842105264,0.031578947368421054,0.14736842105263157,0.22105263157894736
0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,"Math, Sciences, and Engineering",8443,0.12727272727272726,0.45454545454545453,0.10909090909090909,0.03636363636363636,0.2727272727272727
0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,Social Sciences,8444,0.275,0.35,0.0375,0.2125,0.125
1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,Creative Arts,8445,0.24705882352941178,0.2823529411764706,0.09411764705882353,0.23529411764705882,0.1411764705882353
1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,"Math, Sciences, and Engineering",8446,0.14736842105263157,0.4,0.08421052631578947,0.16842105263157894,0.2
0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,Business and Communication,8447,0.35384615384615387,0.23076923076923078,0.046153846153846156,0.18461538461538463,0.18461538461538463
1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,"Public Service, Law, and Policy",8448,0.25,0.325,0.0375,0.1875,0.2
1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,Social Sciences,8449,0.20689655172413793,0.367816091954023,0.08045977011494253,0.20689655172413793,0.13793103448275862
1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,"Math, Sciences, and Engineering",8450,0.2391304347826087,0.42391304347826086,0.07608695652173914,0.06521739130434782,0.1956521739130435
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,Social Sciences,8451,0.15151515151515152,0.25757575757575757,0.10606060606060606,0.21212121212121213,0.2727272727272727
1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,Creative Arts,8452,0.26666666666666666,0.3466666666666667,0.06666666666666667,0.09333333333333334,0.22666666666666666
1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,Business and Communication,8453,0.16853932584269662,0.38202247191011235,0.0898876404494382,0.11235955056179775,0.24719101123595505
1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,Social Sciences,8454,0.3,0.15714285714285714,0.04285714285714286,0.2714285714285714,0.22857142857142856
1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,"Public Service, Law, and Policy",8455,0.14736842105263157,0.43157894736842106,0.021052631578947368,0.16842105263157894,0.23157894736842105
0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,Business and Communication,8456,0.16666666666666666,0.46296296296296297,0.07407407407407407,0.2037037037037037,0.09259259259259259
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,Creative Arts,8457,0.11538461538461539,0.4230769230769231,0.038461538461538464,0.24358974358974358,0.1794871794871795
1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,"Public Service, Law, and Policy",8458,0.29245283018867924,0.330188679245283,0.07547169811320754,0.1320754716981132,0.16981132075471697
1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,"Math, Sciences, and Engineering",8459,0.23076923076923078,0.16923076923076924,0.046153846153846156,0.3384615384615385,0.2153846153846154
0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,Business and Communication,8460,0.20430107526881722,0.3655913978494624,0.07526881720430108,0.15053763440860216,0.20430107526881722
0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,"Public Service, Law, and Policy",8461,0.11458333333333333,0.4375,0.08333333333333333,0.16666666666666666,0.19791666666666666
0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,Business and Communication,8462,0.21333333333333335,0.38666666666666666,0.10666666666666667,0.12,0.17333333333333334
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,"Public Service, Law, and Policy",8463,0.3384615384615385,0.15384615384615385,0.09230769230769231,0.13846153846153847,0.27692307692307694
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",8464,0.2459016393442623,0.29508196721311475,0.01639344262295082,0.16393442622950818,0.2786885245901639
1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,"Public Service, Law, and Policy",8465,0.25842696629213485,0.29213483146067415,0.07865168539325842,0.23595505617977527,0.1348314606741573
1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,"Math, Sciences, and Engineering",8466,0.25301204819277107,0.3132530120481928,0.08433734939759036,0.1566265060240964,0.1927710843373494
0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,Creative Arts,8467,0.3333333333333333,0.2037037037037037,0.07407407407407407,0.2777777777777778,0.1111111111111111
1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,Creative Arts,8468,0.2875,0.2625,0.075,0.2125,0.1625
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,Creative Arts,8469,0.16923076923076924,0.2923076923076923,0.1076923076923077,0.2153846153846154,0.2153846153846154
1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,"Math, Sciences, and Engineering",8470,0.203125,0.390625,0.046875,0.1875,0.171875
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",8471,0.27631578947368424,0.32894736842105265,0.10526315789473684,0.11842105263157894,0.17105263157894737
1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Social Sciences,8472,0.2631578947368421,0.21052631578947367,0.14035087719298245,0.21052631578947367,0.17543859649122806
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,"Math, Sciences, and Engineering",8473,0.2807017543859649,0.19298245614035087,0.10526315789473684,0.12280701754385964,0.2982456140350877
1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,"Math, Sciences, and Engineering",8474,0.2857142857142857,0.3116883116883117,0.03896103896103896,0.16883116883116883,0.19480519480519481
0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,Creative Arts,8475,0.19540229885057472,0.2988505747126437,0.10344827586206896,0.21839080459770116,0.1839080459770115
0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,"Math, Sciences, and Engineering",8476,0.17647058823529413,0.5,0.10294117647058823,0.07352941176470588,0.14705882352941177
1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,"Math, Sciences, and Engineering",8477,0.2127659574468085,0.3723404255319149,0.031914893617021274,0.1702127659574468,0.2127659574468085
1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,"Math, Sciences, and Engineering",8478,0.26666666666666666,0.24,0.10666666666666667,0.22666666666666666,0.16
1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,"Public Service, Law, and Policy",8479,0.27906976744186046,0.3023255813953488,0.09302325581395349,0.13953488372093023,0.18604651162790697
1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,Creative Arts,8480,0.3466666666666667,0.25333333333333335,0.08,0.10666666666666667,0.21333333333333335
1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",8481,0.2222222222222222,0.2916666666666667,0.1111111111111111,0.18055555555555555,0.19444444444444445
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,Social Sciences,8482,0.1511627906976744,0.5232558139534884,0.046511627906976744,0.08139534883720931,0.19767441860465115
1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,"Math, Sciences, and Engineering",8483,0.14925373134328357,0.34328358208955223,0.029850746268656716,0.23880597014925373,0.23880597014925373
0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,Creative Arts,8484,0.1320754716981132,0.4716981132075472,0.1320754716981132,0.09433962264150944,0.16981132075471697
1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,Business and Communication,8485,0.2,0.3368421052631579,0.08421052631578947,0.2,0.17894736842105263
0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,Social Sciences,8486,0.1717171717171717,0.43434343434343436,0.030303030303030304,0.1919191919191919,0.1717171717171717
0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,Social Sciences,8487,0.18421052631578946,0.4342105263157895,0.05263157894736842,0.19736842105263158,0.13157894736842105
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,"Public Service, Law, and Policy",8488,0.2037037037037037,0.37962962962962965,0.046296296296296294,0.18518518518518517,0.18518518518518517
1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,Social Sciences,8489,0.24242424242424243,0.24242424242424243,0.09090909090909091,0.22727272727272727,0.19696969696969696
1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,Business and Communication,8490,0.13829787234042554,0.4574468085106383,0.07446808510638298,0.11702127659574468,0.2127659574468085
0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,Business and Communication,8491,0.2159090909090909,0.3522727272727273,0.09090909090909091,0.19318181818181818,0.14772727272727273
0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",8492,0.2608695652173913,0.36231884057971014,0.057971014492753624,0.13043478260869565,0.18840579710144928
1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,"Public Service, Law, and Policy",8493,0.2696629213483146,0.3146067415730337,0.0449438202247191,0.1797752808988764,0.19101123595505617
1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,Business and Communication,8494,0.2698412698412698,0.38095238095238093,0.07936507936507936,0.12698412698412698,0.14285714285714285
